"PRODUCT_ID","LANGUAGE_ID","TRANSLATED_NAME","TRANSLATED_DESCRIPTION"
2093,"F","Pens - 10/FP","Stylos à encre permanente - séchage rapide et sans bavure. Confort d'écriture sans discontinuité dans le trait. Pointe fine. Boîtes monochromes (stylos noirs, bleus, rouges) ou boîte assortie (6 stylos noirs, 3 bleus et 1 rouges)."
2144,"F","Card Organizer Cover","Capot de rechange pour portes-cartes de visite (modèle de bureau). Noir fumé (couleur d'origine) ou plastique transparent."
2336,"F","Business Cards Box - 250","Fichier de cartes de visite (pour 250 cartes). Utilisez le formulaire BC110-2, Rev. 3/2000 (exemplaire papier ou en ligne) pour effectuer la commande. Remplissez tous les champs marqués d'un astérisque."
2337,"F","Business Cards - 1000/2L","Fichier de cartes de visite (pour 1000 cartes) . Cartes recto-verso bilingue. Utilisez le formulaire BC111-2, Rev. 12/1999 (exemplaire papier ou en ligne) pour effectuer la commande. Remplissez tous les champs marqués d'un astérisque et cochez la case correspondant à la seconde langue (l'anglais figure toujours au recto)."
2339,"F","Paper - Std Printer","Papier blanc (recyclé) 20 lb, 8,5x11 pouces, pour imprimantes laser. 10 ramettes de 500 feuilles"
2536,"F","Business Cards - 250/2L","Fichier de cartes de visite (pour 250 cartes). Cartes recto-verso bilingue. Utilisez le formulaire BC111-2, Rev. 12/1999 (exemplaire papier ou en ligne) pour effectuer la commande. Remplissez tous les champs marqués d'un astérisque et cochez la case correspondant à la seconde langue (l'anglais figure toujours au recto)."
2537,"F","Business Cards Box - 1000","Fichier de cartes de visite (pour 1000 cartes) . Utilisez le formulaire BC110-3, Rev. 3/2000 (exemplaire papier ou en ligne) pour effectuer la commande. Remplissez tous les champs marqués d'un astérisque."
3511,"FRC","Paper - HQ Printer","Papier de qualité pour imprimantes laser et à jet d'encre testé pour résister aux bourrages papier. Sans acide aux fins d'archivage. 22 lb avec nuance de blanc de 92. Format : 8 1/2 x 11 pouces. Ramette de 500 feuilles."
3515,"FRC","Lead Replacement","Pointes de recharge pour stylos mécaniques. Chaque boîte contient 25 pointes et une gomme de rechange. 3 tailles de pointe disponibles : 0,5 mm (fin) ; 0,7 mm (moyen) et 0,9 mm (large)."
2986,"FRC","Manual - Vision OS/2x +","Manuels pour Vision Operating System V 2.x et Vision Office Suite"
3163,"FRC","Manual - Vision Net6.3/F","Manuel de référence pour Vision Networking V6.3. Version US avec chiffrement avancé."
3165,"FRC","Manual - Vision Tools2.0","Manuel de référence pour Vision Business Tools Suite V2.0. Comprend le guide d'installation, de configuration et d'utilisation."
3167,"FRC","Manual - Vision OS/2.x","Manuel de référence pour Vision Operating System V2.0/2.1/2/3. Informations complètes d'installation, de configuration, de gestion et de réglage pour l'administration du système Vision. Notez que ce manuel remplace les manuels des versions 2.0 et 2.1."
3216,"FRC","Manual - Vision Net6.3","Manuel de référence pour Vision Networking V6.3. Version non US avec chiffrement de base."
3220,"FRC","Manual - Vision OS/1.2","Manuel de référence pour Vision Operating System V1.2. Informations complètes d'installation, de configuration, de gestion et de réglage pour l'administration du système Vision."
1729,"FRC","Chemicals - RCP","Nettoyant chimique - tampons de nettoyage en rouleau (3500)"
1910,"FRC","FG Stock - H","Plaque (stock) en fibre de verre - renforcée, 1 d'épaisseur"
1912,"FRC","SS Stock - 3mm","Plaque (stock) en acier inoxydable - 3 mm. Peut être préperforée pour les alimentations, les supports de carte mère et les unités de disque dur standard. Utilisez un modèle approprié pour identifier le numéro de modèle, la position et la taille de la feuille finie lors de la commande de la feuille perforée."
1940,"FRC","ESD Bracelet/Clip","Bracelet de décharge électrostatique avec pince dentelée pour connexion facile au châssis de l'ordinateur ou autre prise de terre."
2030,"FRC","Latex Gloves","Gants en latex pour assembleurs, manipulateurs de produits chimiques et monteurs. Gants de sécurité renforcés, orange, avec adhérence pour les doigts et le pouce. A l'épreuve de l'eau et des chocs électriques (220 volts/2 amps, 110 volts/5 amps, max.). A l'épreuve de l'acide (5 minutes, max.)."
2326,"FRC","Plastic Stock - Y","Plaque (stock) en plastique - jaune, qualité standard."
2330,"FRC","Plastic Stock - R","Plaque (stock) en plastique - rouge, qualité standard."
2334,"FRC","Resin","Résine synthétique tout usage."
2340,"FRC","Chemicals - SW","Nettoyant chimique - tampons staticides (3500)"
2365,"FRC","Chemicals - TCS","Nettoyant chimique - tampons de nettoyage (2500)"
2594,"FRC","FG Stock - L","Plaque (stock) légère en fibre de verre - pour blindage thermique, 1/4 d'épaisseur"
2596,"FRC","SS Stock - 1mm","Plaque (stock) en acier inoxydable - 3 mm. Peut être préperforée pour les supports de carte mère et de batterie standard. Utilisez un modèle approprié pour identifier le numéro de modèle, la position et la taille de la feuille finie lors de la commande de la feuille perforée."
2631,"FRC","ESD Bracelet/QR","Bracelet de décharge électrostatique composé de 2 éléments en plomb avec un connecteur à libération rapide. Un des éléments est fixé en permanence au châssis de l'ordinateur à l'aide d'une vis, et l'autre est relié au bracelet. D'autres extrémités permanentes sont disponibles."
2253,"I","HD 10GB @5400 /SE","Unità disco rigido (esterna) da 10GB, interfaccia SCSI, 5400 RPM. I kit opzioni universali sono configurati e preinstallati nel cassetto hot plug per essere installati immediatamente nel server o nel sistema di memorizzazione aziendale. Le unità Supra eliminano il rischio di incompatibilità firmware."
3354,"I","HD 12GB /I","Unità disco rigido (interne) da 12GB. Le unità Supra eliminano il rischio di incompatibilità firmware. Compatibilità: è possibile utilizzare contemporaneamente dispositivi Supra2 e Supra3 per ottimizzare soluzioni e apportare miglioramenti."
3072,"I","HD 12GB /N","Unità disco rigido da 12GB per Narrow Mount. Le unità Supra9 collegabili consentono di installare o rimuovere unità in linea. Rispondono agli standard di affidabilità e prestazioni più severi."
3334,"I","HD 12GB /R","Unità disco rigido estraibile da 12GB. Compatibile con molte piattaforme aziendali, può essere distribuita o ridistribuita per ottenere una capacità di memorizzazione maggiore. Le unità Supra7 universali sono la seconda generazione di unità hot plug ad alte prestazioni e sono compatibili con server aziendali e chiusure per memoria esterna."
3071,"I","HD 12GB /S","Unità disco rigido da 12GB per Standard Mount. Le unità Supra9 hot pluggable consentono di installare o rimuovere unità in linea. Rispondono ai rigidi standard relativi ad affidabilità e prestazioni."
2255,"I","HD 12GB @7200 /SE","Unità disco rigido (esterna) da 12GB, 7200 RPM. Sono state progettate per l'uso in ambienti data-critical e sono ideali per le applicazioni RAID. I kit opzioni universali sono configurati e preinstallati nel cassetto hot plug per essere installati immediatamente nel server aziendale o nel sistema di memorizzazione."
1743,"I","HD 18.2GB @10000 /E","Unità disco rigido esterna da 18,2 GB, velocità fino a 10.000 RPM. Sono state progettate per l'uso in ambienti data-critical e sono ideali per le applicazioni RAID."
2382,"I","HD 18.2GB@10000 /I","Unità disco rigido SCSI (interna) da 18,2 GB, velocità 10.000 RPM. Grazie alla compatibilità con molte piattaforme aziendali le unità Supra7 universali creano condizioni favorevoli agli investimenti e alla realizzazione di soluzioni semplificate."
3399,"I","HD 18GB /SE","Unità disco rigido SCSI esterna da 18GB. Le unità Supra5 universali consentono di collegare diversi server, array RAID e shelf della memoria esterna."
3073,"I","HD 6GB /I","Unità disco rigido (interna) da 6GB. Le unità Supra eliminano il rischio di incompatibilità firmware."
1768,"I","HD 8.2GB @5400","Unità disco rigido da 8,2 GB, velocità fino a 5.400 RPM. Eliminano il rischio di incompatibilità firmware. Interfaccia seriale standard RS-232."
2410,"I","HD 8.4GB @5400","Disco rigido da 8,4 GB, velocità 5.400 RPM. Costo di proprietà contenuto: le unità hot pluggable possono essere utilizzate con piattaforme aziendali. Rispondono agli standard di affidabilità e prestazioni più severi."
2257,"I","HD 8GB /I","Unità disco rigido (interna) da 8GB. Le unità Supra9 collegabili consentono di installare o rimuovere unità in linea. Compatibilità: è possibile utilizzare contemporaneamente dispositivi Supra2 e Supra3 per ottimizzare soluzioni e apportare miglioramenti."
3400,"I","HD 8GB /SE","Unità disco rigido SCSI (esterna) da 8GB. Le unità Supra7 mettono a disposizione la tecnologia più recente per migliorare le prestazioni aziendali, aumentando la velocità di trasferimento dei dati fino a 255MB/s."
3355,"I","HD 8GB /SI","Unità disco rigido SCSI (interna) da 8GB. Compatibili con molte piattaforme aziendali, possono essere distribuite o ridistribuite per usufruire di una capacità di memorizzazione maggiore."
3000,"IW","מחשב נישא 32/10/56","מחשב נישא Envoy, זיכרון 32MB, דיסק קשיח 10GB, מודם 56K, ספק כוח אוניברסלי (ניתן להחלפה)."
3001,"IW","מחשב נישא 48/10/56/110","מחשב נישא Envoy, זיכרון 48MB, דיסק קשיח 10GB, מודם 56K, ספק כוח 110V."
3004,"IW","מחשב נישא 64/10/56/220","מחשב נישא Envoy, זיכרון 64MB, דיסק קשיח 10GB, מודם 56K, ספק כוח 220V."
3391,"IW","PS 110/220","ספק כוח - ניתן להחלפה, 110V/220V"
3124,"IW","PS 110V /T","ספק כוח ל-tower PC, 110V"
1738,"IW","PS 110V /US","ספק כוח 110 V - תואם לארה""ב"
2377,"IW","PS 110V HS/US","ספק כוח 110 V hot swappable - תואם לארה""ב"
2299,"IW","PS 12V /P","ספק כוח - 12v נייד"
3123,"IW","PS 220V /D","ספק כוח סטנדרטי, 220V, למחשבים שולחניים."
1748,"IW","PS 220V /EUR","ספק כוח 220V - אירופה"
2387,"IW","PS 220V /FR","ספק כוח 220V - צרפת"
2370,"IW","PS 220V /HS/FR","ספק כוח 220V hot swappable עבור צרפת."
2311,"IW","PS 220V /L","ספק כוח 220V עבור מחשבים נישאים."
1733,"IW","PS 220V /UK","ספק כוח 220V - בריטניה"
2878,"IW","נתב - ASR/2W","נתב ALS מיוחד - ספק מורשה דרש פריט עם התאמה 2-way"
2879,"IW","נתב - ASR/3W","נתב ALS מיוחד - ספק מורשה דרש פריט עם התאמה 3-way"
2152,"IW","נתב - DTMF4","נתב DTMF עם 4 יציאות"
3301,"IW","ברגים <B.28.P>","ברגים: נחושת, גודל 28mm, פיליפס. קופסה מפלסטיק, 500 יחידות."
3143,"IW","ברגים <B.28.S>","ברגים: נחושת, גודל 28mm, ישרים. קופסה מפלסטיק, 500 יחידות."
2323,"IW","ברגים <B.32.P>","ברגים: נחושות, גודל 32mm, פיליפס. קופסה מפלסטיק, 400 יחידות."
3134,"IW","ברגים <B.32.S>","ברגים: נחושת, גודל 32mm, ישרים. קופסה מפלסטיק, 400 יחידות."
3139,"IW","ברגים <S.16.S>","ברגים: פלדה, גודל 16mm, ישרים. קופסה מקרטון, 750 יחידות."
3300,"IW","ברגים <S.32.P>","ברגים: פלדה, גודל 32mm, פיליפס. קופסה מפלסטיק, 400 יחידות."
2316,"IW","ברגים <S.32.S>","ברגים: פלדה, גודל 32mm, ישרים. קופסה מפלסטיק, 500 יחידות."
3140,"IW","ברגים <Z.16.S>","ברגים: אבץ, גודל 16mm, ישרים. קופסה מקרטון, 750 יחידות."
2319,"IW","ברגים <Z.24.S>","ברגים: אבץ, גודל 24mm, ישרים. קופסה מקרטון, 500 יחידות."
2322,"IW","ברגים <Z.28.P>","ברגים: אבץ, גודל 28mm, פיליפס. קופסה מקרטון, 850 יחידות."
3178,"IW","גיליון אלקטרוני - SSP/V 2.0","SmartSpread Spreadsheet, Professional Edition גרסה 2.0, עבור גרסה 11.1 ו-11.2. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
3179,"IW","גיליון אלקטרוני - SSS/S 2.1","SmartSpread Spreadsheet, Standard Edition גרסה 2.1, עבור SPNIX גרסה 4.0. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
3182,"IW","עיבוד תמלילים - SWP/V 4.5","SmartWord Word Processor, Professional Edition Version 4.5, עבור גרסה 11.x. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
3183,"IW","עיבוד תמלילים - SWS/V 4.5","SmartWord Word Processor, Standard Edition Version 4.5, עבור גרסה 11.x. Shrink wrap כולל CD-ROM ורישום רישיון."
3197,"IW","גיליון אלקטרוני - SSS/V 2.1","SmartSpread Spreadsheet, Standard Edition Version 2.1, עבור גרסה 11.1 ו-11.2. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
3255,"IW","גיליון אלקטרוני - SSS/CD 2.2B","SmartSpread Spreadsheet, Standard Edition, Beta Version 2.2, עבור SPNIX גרסה .1. CD-ROM בלבד."
3256,"IW","גיליון אלקטרוני - SSS/V 2.0","SmartSpread Spreadsheet, Standard Edition Version 2.0, עבור גרסה 11.0. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
3260,"IW","עיבוד תמלילים - SWP/S 4.4","SmartSpread Spreadsheet, Standard Edition Version 2.2, עבור SPNIX גרסה 4.x. Shrink wrap כולל CD-ROM עם תוכנה, מדריך מודפס ורישום רישיון."
3262,"IW","גיליון אלקטרוני - SSS/S 2.2","SmartSpread Spreadsheet, Standard Edition Version 2.2, עבור SPNIX גרסה 4.1. Shrink wrap כולל CD-ROM עם תוכנה ותיעוד מקוון, מדריך מודפס ורישום רישיון."
3361,"IW","גיליון אלקטרוני - SSP/S 1.5","SmartSpread Spreadsheet, Standard Edition Version 1.5, עבור SPNIX גרסה 3.3. Shrink wrap כולל CD-ROM עם תוכנה מתקדמת ותיעוד מקוון, מדריך מודפס, ערכת לימוד ורישום רישיון."
2783,"F","Clips - Paper","Trombones de marque internationale définissant le standard de la qualité. 10 boîtes de 100 trombones chacune. Trombones courants ou géants, lisse ou ondulés de qualité supérieure."
2808,"F","Paper Tablet LY 8 1/2 x 11","Bloc-notes jaune ligné 8 1/2 x 11 pouces"
2810,"F","Inkvisible Pens","Stylo Roller muni d'une pointe de précision pour une grande douceur d'écriture. Grip caoutchouc antiglisse avec niveau d'encre visible. 4 boîtes comprenant chacune un stylo noir, un bleu, un rouge et un vert."
2870,"F","Pencil - Mech","Stylo mécanique conçu de façon ergonomique pour un meilleur confort d'écriture. Gommes et pointes rechargeables. Trois tailles de pointe : 0,5 mm (fine) ; 0,7 mm (moyenne) et 0,9 mm (large)."
3051,"F","Pens - 10/MP","Stylos à encre permanente - séchage rapide et sans bavure. Confort d'écriture sans discontinuité dans le trait. Pointe moyenne. Boîtes monochromes (stylos noirs, bleus, rouges) ou boîte assortie (6 stylos noirs, 3 bleus et 1 rouges)."
